epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,77125,0.37797,0.5617,0.36898,0.90099,0.87863,0.80537,0.8634,0.79942,0.8807,0.80631,0.86136,0.75129,0.30337,0.63834,0.39592,0.86973,0.006931,0.006931,0.006931
126,77742.5,0.37634,0.55745,0.37152,0.89592,0.87966,0.80569,0.86344,0.79916,0.88118,0.80662,0.86129,0.75146,0.30314,0.63855,0.39619,0.86962,0.00690625,0.00690625,0.00690625
127,78360,0.37197,0.54892,0.36576,0.89814,0.87968,0.80569,0.86357,0.79916,0.88081,0.80662,0.86176,0.7516,0.30314,0.63881,0.39602,0.86951,0.0068815,0.0068815,0.0068815
128,78978,0.37431,0.5538,0.36882,0.89726,0.87966,0.80631,0.8636,0.79884,0.88123,0.80694,0.86153,0.75208,0.30404,0.639,0.39534,0.87061,0.00685675,0.00685675,0.00685675
129,79595.9,0.3758,0.55904,0.36594,0.89781,0.88067,0.80475,0.86342,0.79824,0.88169,0.80569,0.86194,0.7516,0.30422,0.63931,0.3946,0.87082,0.006832,0.006832,0.006832
130,80213.3,0.36931,0.5488,0.36147,0.89223,0.88321,0.80287,0.86397,0.79843,0.88424,0.80381,0.86202,0.75219,0.30524,0.6381,0.39546,0.87159,0.00680725,0.00680725,0.00680725
131,80830.5,0.37167,0.54581,0.36208,0.89542,0.88076,0.80569,0.86416,0.79845,0.88262,0.80569,0.86131,0.75206,0.30431,0.63934,0.39563,0.87101,0.0067825,0.0067825,0.0067825
132,81447.9,0.37165,0.5479,0.36533,0.89504,0.87987,0.80542,0.86401,0.79844,0.88132,0.80662,0.86136,0.75168,0.3043,0.63902,0.39625,0.87085,0.00675775,0.00675775,0.00675775
133,82065.3,0.37046,0.55119,0.35733,0.89356,0.8792,0.80662,0.86405,0.79865,0.88064,0.80668,0.86131,0.75161,0.30468,0.63912,0.39635,0.87145,0.006733,0.006733,0.006733
134,82682.4,0.36657,0.5498,0.36009,0.89306,0.87728,0.80842,0.86394,0.79864,0.88015,0.80818,0.86094,0.75157,0.30478,0.63939,0.3957,0.8716,0.00670825,0.00670825,0.00670825
135,83299.7,0.36917,0.54058,0.35949,0.89237,0.87825,0.80756,0.86395,0.79864,0.87975,0.80725,0.86095,0.75162,0.30465,0.63829,0.3955,0.87164,0.0066835,0.0066835,0.0066835
136,83916.8,0.36986,0.54362,0.35701,0.89044,0.87914,0.80725,0.86412,0.79879,0.88155,0.80694,0.86079,0.75141,0.30445,0.63926,0.39505,0.87137,0.00665875,0.00665875,0.00665875
137,84534.1,0.36857,0.53986,0.35339,0.89072,0.87906,0.80662,0.86419,0.79907,0.88146,0.806,0.86084,0.75142,0.30503,0.63925,0.39597,0.87204,0.006634,0.006634,0.006634
138,85151.2,0.36681,0.54004,0.35052,0.89298,0.87859,0.80725,0.86426,0.79918,0.87998,0.80756,0.86078,0.75139,0.30517,0.63861,0.39541,0.87225,0.00660925,0.00660925,0.00660925
139,85768.6,0.36451,0.55083,0.35433,0.8928,0.87718,0.80765,0.8643,0.79948,0.88012,0.80756,0.86068,0.75104,0.30528,0.63786,0.39553,0.87246,0.0065845,0.0065845,0.0065845
140,86385.8,0.36307,0.54046,0.35234,0.88844,0.87836,0.80761,0.86425,0.79972,0.87956,0.80787,0.86073,0.75108,0.30542,0.63764,0.39464,0.87284,0.00655975,0.00655975,0.00655975
141,87003,0.36356,0.538,0.3475,0.89069,0.87866,0.80787,0.86434,0.79961,0.87957,0.80787,0.86107,0.75068,0.30516,0.63755,0.39433,0.87287,0.006535,0.006535,0.006535
142,87620.2,0.36072,0.52647,0.34855,0.89068,0.88045,0.80758,0.8642,0.79952,0.88134,0.80756,0.86132,0.75095,0.30433,0.63769,0.39423,0.87209,0.00651025,0.00651025,0.00651025
143,88237.2,0.36077,0.53155,0.35071,0.89167,0.88093,0.80662,0.86406,0.79965,0.88161,0.80724,0.86125,0.75086,0.30432,0.63762,0.39478,0.87218,0.0064855,0.0064855,0.0064855
144,88854.3,0.36154,0.53507,0.34422,0.88908,0.87932,0.8085,0.86412,0.79982,0.88139,0.80789,0.86124,0.75136,0.30459,0.63812,0.39465,0.87244,0.00646075,0.00646075,0.00646075
145,89470.9,0.36276,0.52783,0.34449,0.89199,0.87534,0.80975,0.86417,0.79959,0.88023,0.80821,0.86122,0.75088,0.30451,0.63773,0.39409,0.87249,0.006436,0.006436,0.006436
146,90087.7,0.35956,0.52552,0.33963,0.88919,0.87611,0.80943,0.86419,0.79956,0.87995,0.8085,0.86103,0.75102,0.30433,0.63727,0.39461,0.87232,0.00641125,0.00641125,0.00641125
147,90704.8,0.36231,0.52736,0.34326,0.88988,0.87855,0.80912,0.86415,0.79961,0.87944,0.80943,0.86125,0.75112,0.30487,0.6368,0.39498,0.87295,0.0063865,0.0063865,0.0063865
148,91323.1,0.36031,0.5329,0.34402,0.8892,0.87757,0.80912,0.86408,0.79949,0.87971,0.80912,0.86097,0.75133,0.30496,0.63683,0.39487,0.87328,0.00636175,0.00636175,0.00636175
149,91941.3,0.3597,0.52471,0.34525,0.89112,0.87747,0.80986,0.86419,0.79971,0.8797,0.80867,0.86156,0.7512,0.30513,0.63683,0.39491,0.87379,0.006337,0.006337,0.006337
150,92559.4,0.35803,0.52398,0.34215,0.88738,0.8769,0.811,0.86435,0.79969,0.88015,0.81037,0.86154,0.7516,0.30556,0.63779,0.39492,0.87427,0.00631225,0.00631225,0.00631225
151,93177.6,0.35678,0.52419,0.33906,0.88875,0.87912,0.81037,0.86425,0.79957,0.88086,0.81072,0.86146,0.75174,0.30527,0.63814,0.39557,0.87403,0.0062875,0.0062875,0.0062875
152,93796.3,0.35554,0.51925,0.33558,0.88981,0.87942,0.80943,0.86427,0.79931,0.8811,0.81025,0.86158,0.75155,0.30584,0.63829,0.3965,0.87439,0.00626275,0.00626275,0.00626275
153,94415,0.35635,0.5221,0.33439,0.88821,0.87912,0.80943,0.86441,0.7992,0.88044,0.81006,0.86152,0.75005,0.30612,0.63829,0.39753,0.87473,0.006238,0.006238,0.006238
154,95033.6,0.35474,0.51927,0.33756,0.88784,0.87909,0.80858,0.86411,0.79911,0.88066,0.8092,0.86144,0.75086,0.3062,0.63839,0.39707,0.87481,0.00621325,0.00621325,0.00621325
155,95652.1,0.35318,0.52952,0.33377,0.88637,0.87883,0.80892,0.86402,0.79905,0.88027,0.80756,0.86126,0.75022,0.3066,0.63836,0.39675,0.87509,0.0061885,0.0061885,0.0061885
156,96270.6,0.35349,0.50572,0.33032,0.88791,0.87916,0.80756,0.86397,0.79908,0.88134,0.80787,0.86149,0.75059,0.30632,0.63862,0.39723,0.87498,0.00616375,0.00616375,0.00616375
157,96889.5,0.35322,0.50753,0.33191,0.88555,0.87954,0.80662,0.86384,0.79888,0.88279,0.80725,0.8615,0.75039,0.3061,0.6392,0.39747,0.87495,0.006139,0.006139,0.006139
158,97508.1,0.35554,0.51787,0.33128,0.88952,0.87815,0.80756,0.86403,0.79902,0.88131,0.80756,0.86107,0.75009,0.30637,0.63989,0.39797,0.87534,0.00611425,0.00611425,0.00611425
159,98126.8,0.35131,0.51029,0.33283,0.8864,0.87981,0.80631,0.86384,0.79883,0.88157,0.80725,0.86136,0.74979,0.3059,0.63958,0.39822,0.87506,0.0060895,0.0060895,0.0060895
160,98745.5,0.35316,0.51535,0.32846,0.88861,0.88073,0.80744,0.86383,0.79864,0.88242,0.80787,0.86167,0.75035,0.30614,0.63929,0.39812,0.87532,0.00606475,0.00606475,0.00606475
161,99363.8,0.34718,0.50078,0.31804,0.88228,0.87858,0.80703,0.86374,0.79875,0.88133,0.80787,0.86146,0.7507,0.30614,0.63909,0.39724,0.87554,0.00604,0.00604,0.00604
162,99981.5,0.34957,0.50214,0.33126,0.8833,0.8794,0.80662,0.86343,0.79859,0.88042,0.80756,0.86164,0.75037,0.30614,0.63875,0.39691,0.87543,0.00601525,0.00601525,0.00601525
163,100599,0.34941,0.50707,0.32837,0.88395,0.88533,0.80506,0.86339,0.79848,0.88703,0.80461,0.86147,0.74949,0.30661,0.6379,0.39709,0.87543,0.0059905,0.0059905,0.0059905
164,101217,0.3468,0.5029,0.32237,0.88318,0.88861,0.80247,0.86329,0.79857,0.88925,0.80268,0.86141,0.7501,0.30679,0.63826,0.39717,0.87567,0.00596575,0.00596575,0.00596575
165,101835,0.34835,0.49504,0.31971,0.88413,0.88826,0.80319,0.86352,0.79863,0.88963,0.8033,0.86164,0.75099,0.30646,0.63829,0.39715,0.87534,0.005941,0.005941,0.005941
