epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,3621.4,0.27853,0.31256,0.24928,0.84282,0.97637,0.98382,0.99176,0.97272,0.97637,0.98382,0.99176,0.92347,0.20549,0.38469,0.19845,0.60059,0.0012014,0.0012014,0.0012014
123,3651.11,0.28167,0.31343,0.25329,0.84663,0.97785,0.97403,0.99033,0.97025,0.99111,0.96476,0.99134,0.91083,0.20591,0.38196,0.20894,0.59987,0.0011948,0.0011948,0.0011948
124,3680.77,0.28427,0.31056,0.24866,0.84263,0.9743,0.9847,0.99136,0.96975,0.98041,0.97511,0.99114,0.91348,0.21098,0.35342,0.19917,0.60216,0.0011882,0.0011882,0.0011882
125,3710.38,0.28289,0.31656,0.24641,0.8437,0.98066,0.9877,0.99289,0.9708,0.98282,0.99075,0.99302,0.92346,0.2139,0.38796,0.18925,0.60093,0.0011816,0.0011816,0.0011816
126,3739.98,0.28474,0.31079,0.24966,0.84589,0.9869,0.97839,0.99187,0.96966,0.9912,0.97553,0.99192,0.93818,0.2137,0.40334,0.21135,0.60794,0.001175,0.001175,0.001175
127,3769.76,0.28403,0.31689,0.2521,0.85052,0.97733,0.98701,0.99233,0.97526,0.97852,0.98701,0.99238,0.91843,0.20652,0.38524,0.19988,0.60306,0.0011684,0.0011684,0.0011684
128,3799.4,0.2852,0.31827,0.25144,0.85023,0.98476,0.98268,0.9925,0.97088,0.98688,0.97717,0.99239,0.91041,0.21601,0.39947,0.20789,0.6051,0.0011618,0.0011618,0.0011618
129,3829.06,0.28045,0.30819,0.24991,0.84503,0.98047,0.97403,0.99086,0.97298,0.98047,0.97403,0.98933,0.91361,0.20798,0.40775,0.21733,0.59651,0.0011552,0.0011552,0.0011552
130,3858.65,0.27623,0.31243,0.24476,0.8415,0.97813,0.97835,0.98819,0.96882,0.97813,0.97835,0.98952,0.91922,0.20286,0.3643,0.22179,0.59467,0.0011486,0.0011486,0.0011486
131,3888.36,0.27876,0.30854,0.24713,0.84574,0.97568,0.98268,0.9915,0.97476,0.98904,0.97636,0.99149,0.90952,0.21026,0.40053,0.20722,0.60219,0.001142,0.001142,0.001142
132,3917.96,0.27479,0.29741,0.24205,0.84203,0.9743,0.98479,0.99189,0.97609,0.98684,0.97388,0.9922,0.9248,0.20437,0.37899,0.20067,0.60502,0.0011354,0.0011354,0.0011354
133,3947.6,0.27808,0.31407,0.2419,0.84201,0.9806,0.98459,0.99162,0.97567,0.98275,0.98676,0.99246,0.91615,0.1953,0.39607,0.19718,0.59297,0.0011288,0.0011288,0.0011288
134,3977.2,0.28085,0.30356,0.25506,0.84183,0.97982,0.98052,0.99146,0.97194,0.98198,0.98268,0.99237,0.93809,0.20193,0.38113,0.19705,0.5837,0.0011222,0.0011222,0.0011222
135,4006.81,0.26982,0.31127,0.24173,0.84326,0.97623,0.97768,0.98854,0.97078,0.97623,0.97768,0.98873,0.92025,0.19458,0.38413,0.20898,0.58477,0.0011156,0.0011156,0.0011156
136,4036.54,0.2744,0.31144,0.23666,0.83695,0.98571,0.97835,0.98983,0.96983,0.98794,0.98052,0.99124,0.90718,0.20054,0.43124,0.19958,0.58763,0.001109,0.001109,0.001109
137,4066.15,0.27511,0.30484,0.24152,0.8472,0.98059,0.98408,0.99014,0.97478,0.9849,0.9883,0.99149,0.92467,0.19449,0.42786,0.19096,0.58933,0.0011024,0.0011024,0.0011024
138,4095.75,0.2667,0.29877,0.23683,0.84522,0.97861,0.99019,0.98995,0.97609,0.98637,0.98268,0.99118,0.92765,0.19725,0.4057,0.19642,0.59081,0.0010958,0.0010958,0.0010958
139,4125.39,0.27439,0.30027,0.23924,0.84293,0.97974,0.97835,0.99084,0.9744,0.97974,0.97835,0.99121,0.90666,0.2022,0.42062,0.19901,0.58679,0.0010892,0.0010892,0.0010892
140,4155.16,0.27154,0.29779,0.23928,0.8421,0.98577,0.97619,0.98965,0.97081,0.98796,0.97835,0.98986,0.91594,0.19616,0.41134,0.22,0.59074,0.0010826,0.0010826,0.0010826
141,4184.77,0.26911,0.30768,0.24057,0.83933,0.96967,0.97403,0.98821,0.96839,0.98582,0.96537,0.98883,0.9114,0.19805,0.42087,0.22485,0.59099,0.001076,0.001076,0.001076
142,4214.38,0.27516,0.30116,0.24087,0.83873,0.974,0.98268,0.98851,0.96969,0.97666,0.98052,0.98933,0.91239,0.19898,0.41751,0.1994,0.5902,0.0010694,0.0010694,0.0010694
143,4243.99,0.26973,0.30151,0.23625,0.83639,0.97228,0.98703,0.98932,0.96848,0.97764,0.98701,0.98985,0.92804,0.20553,0.37267,0.20271,0.58697,0.0010628,0.0010628,0.0010628
144,4273.73,0.27732,0.29768,0.2418,0.83925,0.9777,0.97835,0.98974,0.97112,0.98203,0.98268,0.9904,0.90796,0.20522,0.37534,0.20114,0.59089,0.0010562,0.0010562,0.0010562
145,4303.37,0.2722,0.3029,0.24029,0.83784,0.9814,0.98052,0.98865,0.97299,0.98573,0.98485,0.98934,0.92887,0.19781,0.36737,0.19941,0.59211,0.0010496,0.0010496,0.0010496
146,4332.96,0.26735,0.29457,0.2295,0.83705,0.98316,0.97835,0.98974,0.97457,0.98099,0.97619,0.98964,0.91385,0.19637,0.36508,0.19135,0.59233,0.001043,0.001043,0.001043
147,4362.56,0.26374,0.29591,0.22533,0.83899,0.97928,0.98268,0.99161,0.97625,0.97589,0.98052,0.9911,0.92456,0.20598,0.38657,0.19388,0.58619,0.0010364,0.0010364,0.0010364
148,4392.1,0.2575,0.28957,0.22537,0.83913,0.98212,0.98052,0.99088,0.97593,0.9794,0.97835,0.99055,0.92145,0.19673,0.37216,0.18534,0.59078,0.0010298,0.0010298,0.0010298
149,4421.81,0.26509,0.29575,0.23247,0.83715,0.98054,0.98143,0.99112,0.97718,0.98054,0.98143,0.99103,0.93721,0.19623,0.32376,0.19393,0.59363,0.0010232,0.0010232,0.0010232
150,4451.38,0.26305,0.27898,0.23491,0.83898,0.97746,0.98268,0.99126,0.9754,0.97746,0.98268,0.99096,0.93399,0.20199,0.38806,0.19457,0.59323,0.0010166,0.0010166,0.0010166
151,4481.02,0.26955,0.30382,0.23535,0.84412,0.98048,0.98701,0.99057,0.97407,0.98486,0.98549,0.99162,0.9411,0.19877,0.3882,0.18988,0.59694,0.00101,0.00101,0.00101
152,4510.58,0.26392,0.30456,0.23035,0.83824,0.98346,0.98268,0.99089,0.97561,0.98563,0.98485,0.99174,0.91805,0.19895,0.37199,0.18359,0.59232,0.0010034,0.0010034,0.0010034
153,4540.31,0.26104,0.30633,0.22864,0.83949,0.97848,0.98397,0.99065,0.97649,0.98269,0.98317,0.99171,0.91924,0.20124,0.37909,0.18945,0.5973,0.0009968,0.0009968,0.0009968
154,4569.86,0.26342,0.29975,0.23432,0.83651,0.98658,0.97619,0.99057,0.97545,0.98888,0.97835,0.992,0.91533,0.20156,0.34521,0.19585,0.59531,0.0009902,0.0009902,0.0009902
155,4599.42,0.25402,0.28856,0.22413,0.83333,0.97773,0.98485,0.98978,0.97258,0.97852,0.98621,0.99143,0.92074,0.20745,0.38305,0.20474,0.59707,0.0009836,0.0009836,0.0009836
156,4629.01,0.26091,0.30542,0.22714,0.84234,0.97844,0.98246,0.99162,0.9772,0.97844,0.98246,0.9924,0.92067,0.1951,0.39204,0.19545,0.59788,0.000977,0.000977,0.000977
157,4658.59,0.2597,0.29175,0.23049,0.83945,0.97772,0.98918,0.99032,0.97785,0.97772,0.98918,0.99099,0.92169,0.19269,0.39447,0.1828,0.58698,0.0009704,0.0009704,0.0009704
158,4688.27,0.26319,0.30338,0.22238,0.84014,0.98643,0.97835,0.99014,0.97719,0.98909,0.98149,0.99115,0.91931,0.18681,0.37727,0.18497,0.58463,0.0009638,0.0009638,0.0009638
