epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,12225.9,0.50976,0.84902,0.5922,0.97116,0.86622,0.73914,0.82692,0.74511,0.86866,0.73766,0.82311,0.71535,0.41324,0.7872,0.53766,0.8935,0.009043,0.009043,0.009043
31,12632.9,0.5123,0.84617,0.59333,0.96977,0.85455,0.74133,0.82875,0.75023,0.85417,0.74289,0.82628,0.72135,0.4076,0.78189,0.53232,0.89055,0.00901,0.00901,0.00901
32,13039.7,0.50583,0.84094,0.59093,0.96621,0.87489,0.73838,0.83477,0.75547,0.87966,0.73664,0.83145,0.72682,0.40431,0.79147,0.52508,0.88307,0.008977,0.008977,0.008977
33,13446.4,0.50095,0.81728,0.57931,0.96756,0.87425,0.74539,0.83098,0.75438,0.87389,0.74508,0.82902,0.71886,0.40373,0.76265,0.5205,0.89147,0.008944,0.008944,0.008944
34,13853.3,0.49636,0.81059,0.57473,0.96395,0.88613,0.7342,0.82782,0.75328,0.88545,0.73654,0.82684,0.72541,0.40087,0.77301,0.52279,0.88643,0.008911,0.008911,0.008911
35,14260.2,0.49099,0.81229,0.57113,0.96138,0.86618,0.74914,0.8319,0.75737,0.86909,0.75495,0.83199,0.729,0.39556,0.763,0.51829,0.88484,0.008878,0.008878,0.008878
36,14667.2,0.48737,0.80716,0.56794,0.95943,0.85805,0.75664,0.83434,0.7606,0.86579,0.75375,0.8333,0.73229,0.38929,0.76113,0.50098,0.8823,0.008845,0.008845,0.008845
37,15074.4,0.4919,0.80333,0.56417,0.96001,0.88759,0.74251,0.83695,0.76266,0.89117,0.74289,0.83509,0.73353,0.38593,0.73717,0.49497,0.87556,0.008812,0.008812,0.008812
38,15481.7,0.48403,0.79413,0.5608,0.95471,0.87824,0.74727,0.83782,0.7652,0.88466,0.7476,0.83801,0.7309,0.38279,0.73451,0.49503,0.8726,0.008779,0.008779,0.008779
39,15889.2,0.48349,0.79502,0.55669,0.95653,0.8772,0.74133,0.83702,0.76069,0.88195,0.73986,0.83512,0.7304,0.38974,0.74179,0.50209,0.88617,0.008746,0.008746,0.008746
