epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,20310.7,0.47168,0.76305,0.53283,0.95387,0.87849,0.75667,0.84114,0.77129,0.88136,0.75914,0.83926,0.72541,0.34803,0.68447,0.43782,0.88987,0.008119,0.008119,0.008119
59,20660.5,0.46311,0.74957,0.51931,0.94772,0.88627,0.75469,0.84532,0.77539,0.8885,0.75428,0.84287,0.7321,0.33988,0.68027,0.43003,0.88347,0.008086,0.008086,0.008086
60,21010.4,0.4633,0.75138,0.51986,0.9502,0.87857,0.76851,0.84579,0.77626,0.87875,0.76753,0.84541,0.733,0.34282,0.67844,0.42975,0.88362,0.008053,0.008053,0.008053
61,21360.4,0.4626,0.74553,0.51987,0.94641,0.87165,0.77913,0.84606,0.7749,0.87358,0.77445,0.844,0.72997,0.34042,0.67493,0.43483,0.88292,0.00802,0.00802,0.00802
62,21710.2,0.46146,0.74961,0.51453,0.9492,0.8696,0.77101,0.84714,0.77615,0.86845,0.77135,0.84225,0.73203,0.33955,0.67684,0.43182,0.88304,0.007987,0.007987,0.007987
63,22059.6,0.4616,0.74072,0.50859,0.94721,0.87027,0.76695,0.84636,0.77701,0.87275,0.76706,0.84383,0.73137,0.33713,0.67824,0.42191,0.88305,0.007954,0.007954,0.007954
64,22409.1,0.46076,0.74234,0.51466,0.94722,0.85148,0.77601,0.84534,0.7754,0.88089,0.75783,0.84349,0.73065,0.33729,0.67863,0.42658,0.88279,0.007921,0.007921,0.007921
65,22758.9,0.45785,0.74262,0.51012,0.94464,0.88017,0.75723,0.8444,0.77611,0.8629,0.7747,0.84205,0.72868,0.33332,0.67524,0.4263,0.87947,0.007888,0.007888,0.007888
66,23108.6,0.4577,0.73886,0.51149,0.94309,0.87286,0.76354,0.84467,0.77912,0.87383,0.76382,0.84329,0.73372,0.33176,0.67513,0.42643,0.87625,0.007855,0.007855,0.007855
67,23458.7,0.45489,0.72063,0.50835,0.94401,0.88754,0.76183,0.84796,0.78066,0.89285,0.7582,0.84372,0.73469,0.32916,0.67273,0.42324,0.87292,0.007822,0.007822,0.007822
68,23808.9,0.45433,0.71855,0.4984,0.93885,0.87902,0.76976,0.84891,0.78351,0.87975,0.76569,0.84318,0.73384,0.32516,0.66618,0.41631,0.86955,0.007789,0.007789,0.007789
69,24159.4,0.44632,0.71516,0.49136,0.9379,0.88097,0.77007,0.84943,0.78304,0.88701,0.76726,0.84539,0.73593,0.32765,0.66999,0.41304,0.87329,0.007756,0.007756,0.007756
70,24509.6,0.44968,0.70607,0.49543,0.94082,0.88592,0.75934,0.84858,0.78115,0.88856,0.76132,0.84526,0.7348,0.3316,0.66776,0.41846,0.87922,0.007723,0.007723,0.007723
71,24859.6,0.44554,0.71252,0.49289,0.93667,0.88655,0.75789,0.84598,0.78031,0.88332,0.76156,0.84402,0.73227,0.32917,0.66872,0.41748,0.8797,0.00769,0.00769,0.00769
72,25209.1,0.44747,0.71721,0.49433,0.94054,0.88379,0.76414,0.84571,0.78052,0.89216,0.75981,0.84548,0.73284,0.32403,0.66682,0.42048,0.87325,0.007657,0.007657,0.007657
73,25559,0.44682,0.70661,0.49375,0.9381,0.87626,0.7732,0.84536,0.78081,0.88135,0.77101,0.84531,0.73266,0.32164,0.66642,0.42375,0.87026,0.007624,0.007624,0.007624
74,25908.6,0.44947,0.71789,0.49004,0.93859,0.86755,0.77757,0.84471,0.77956,0.8723,0.7768,0.84452,0.73281,0.32468,0.66567,0.42306,0.87197,0.007591,0.007591,0.007591
75,26258.4,0.43741,0.69282,0.47954,0.93582,0.87431,0.77445,0.84602,0.78029,0.87545,0.77601,0.84443,0.73217,0.32649,0.6649,0.42504,0.87516,0.007558,0.007558,0.007558
76,26608.3,0.44152,0.70455,0.48585,0.93732,0.88554,0.77101,0.84763,0.78252,0.88769,0.77288,0.84639,0.73409,0.32388,0.66493,0.42466,0.87553,0.007525,0.007525,0.007525
77,26957.8,0.43833,0.69365,0.4773,0.93355,0.88317,0.77413,0.84814,0.78322,0.89158,0.77195,0.84758,0.73658,0.32408,0.66119,0.42157,0.87503,0.007492,0.007492,0.007492
78,27307.3,0.44045,0.68829,0.47637,0.93257,0.88249,0.7657,0.84803,0.78167,0.88485,0.76789,0.84674,0.73541,0.32399,0.6627,0.42126,0.87475,0.007459,0.007459,0.007459
79,27656.9,0.43703,0.68865,0.47363,0.93463,0.88206,0.76976,0.84858,0.78188,0.88349,0.77101,0.84533,0.73385,0.32357,0.66193,0.41937,0.87387,0.007426,0.007426,0.007426
80,28006.3,0.4399,0.70162,0.47616,0.93296,0.87545,0.77294,0.84859,0.78226,0.87616,0.77357,0.84564,0.73357,0.32445,0.65932,0.42186,0.87298,0.007393,0.007393,0.007393
81,28355.9,0.4405,0.70003,0.4746,0.933,0.87865,0.76904,0.84796,0.78274,0.88086,0.7707,0.84607,0.73312,0.32332,0.66015,0.42366,0.87191,0.00736,0.00736,0.00736
82,28705.4,0.4365,0.6925,0.474,0.92993,0.88138,0.76833,0.84841,0.78227,0.88376,0.76957,0.84544,0.73355,0.32404,0.66247,0.42056,0.87283,0.007327,0.007327,0.007327
83,29055.2,0.4412,0.67814,0.47403,0.9322,0.87637,0.77195,0.8486,0.7833,0.88084,0.77257,0.84462,0.73412,0.32445,0.6626,0.41783,0.87119,0.007294,0.007294,0.007294
84,29404.7,0.43332,0.68426,0.46271,0.92757,0.86955,0.77601,0.84903,0.78338,0.87106,0.77665,0.84553,0.7339,0.32663,0.66197,0.41458,0.87258,0.007261,0.007261,0.007261
85,29754.3,0.43449,0.68431,0.46882,0.9321,0.87415,0.77913,0.85037,0.7847,0.87897,0.77913,0.84771,0.7359,0.32309,0.65987,0.41419,0.87099,0.007228,0.007228,0.007228
86,30103.9,0.42547,0.66391,0.46188,0.92898,0.87676,0.7779,0.85072,0.78568,0.87936,0.77882,0.84882,0.73611,0.32195,0.65939,0.41267,0.87125,0.007195,0.007195,0.007195
87,30453.3,0.42852,0.67394,0.45724,0.92862,0.87717,0.77637,0.85117,0.78638,0.87751,0.77884,0.84912,0.7355,0.32176,0.65708,0.41287,0.87195,0.007162,0.007162,0.007162
88,30803.2,0.42905,0.66576,0.45719,0.92518,0.87981,0.77288,0.8519,0.78733,0.88132,0.77476,0.85031,0.73784,0.32261,0.65759,0.41297,0.87273,0.007129,0.007129,0.007129
89,31152.6,0.42302,0.66772,0.45734,0.9242,0.86592,0.78484,0.85217,0.78772,0.87565,0.78194,0.85051,0.739,0.32316,0.65711,0.41221,0.87448,0.007096,0.007096,0.007096
90,31502,0.42171,0.66028,0.44903,0.92481,0.87384,0.78113,0.85242,0.78715,0.87874,0.78106,0.85043,0.73852,0.3231,0.65663,0.41219,0.87517,0.007063,0.007063,0.007063
91,31851.3,0.42032,0.65005,0.44379,0.92472,0.86345,0.78882,0.85224,0.78799,0.87797,0.77993,0.85048,0.7395,0.32025,0.65421,0.41081,0.87256,0.00703,0.00703,0.00703
92,32200.8,0.43091,0.66305,0.45407,0.92571,0.86871,0.78788,0.853,0.78819,0.87381,0.78526,0.85071,0.73964,0.31884,0.65634,0.41028,0.87167,0.006997,0.006997,0.006997
93,32550.1,0.42263,0.65552,0.44687,0.92794,0.86786,0.78819,0.85303,0.78823,0.86969,0.786,0.85064,0.7397,0.31827,0.65657,0.41005,0.87138,0.006964,0.006964,0.006964
94,32899.7,0.41916,0.6409,0.44168,0.92256,0.88049,0.77757,0.85346,0.78839,0.89049,0.77382,0.85101,0.74024,0.31854,0.65696,0.41,0.87288,0.006931,0.006931,0.006931
95,33249.3,0.41775,0.64753,0.44523,0.91998,0.8768,0.77819,0.85336,0.7884,0.88419,0.77944,0.85107,0.73947,0.31695,0.65545,0.41023,0.87184,0.006898,0.006898,0.006898
96,33598.7,0.41777,0.64726,0.44032,0.91976,0.87645,0.78038,0.85354,0.78931,0.8805,0.7826,0.85136,0.74028,0.31698,0.65646,0.41002,0.87223,0.006865,0.006865,0.006865
97,33948.2,0.4242,0.65804,0.44079,0.9234,0.88293,0.77694,0.85287,0.78924,0.88558,0.77913,0.8511,0.74026,0.31623,0.65523,0.41027,0.87178,0.006832,0.006832,0.006832
98,34297.6,0.41577,0.64708,0.4369,0.91906,0.87891,0.78001,0.85319,0.7894,0.89078,0.77726,0.85094,0.73957,0.31609,0.65522,0.41104,0.87187,0.006799,0.006799,0.006799
99,34647.1,0.41213,0.63915,0.42769,0.91954,0.881,0.77713,0.85293,0.78999,0.89452,0.7732,0.85121,0.74026,0.31509,0.65394,0.41174,0.8715,0.006766,0.006766,0.006766
100,34996.5,0.41928,0.64392,0.43693,0.91933,0.8882,0.77438,0.85279,0.79021,0.89107,0.77435,0.84995,0.73984,0.3153,0.65386,0.41282,0.87156,0.006733,0.006733,0.006733
101,35345.4,0.41006,0.63553,0.42706,0.91774,0.88163,0.77757,0.85312,0.78996,0.8835,0.77882,0.85006,0.73997,0.31522,0.65305,0.41342,0.87138,0.0067,0.0067,0.0067
102,35694.3,0.4117,0.62768,0.43037,0.91979,0.87852,0.78069,0.85328,0.79019,0.88403,0.77913,0.85033,0.74006,0.31517,0.6529,0.41122,0.87143,0.006667,0.006667,0.006667
103,36043.3,0.40777,0.62523,0.42287,0.91549,0.87855,0.78188,0.85308,0.78982,0.88107,0.78351,0.851,0.7402,0.31518,0.65135,0.4118,0.87142,0.006634,0.006634,0.006634
104,36392.3,0.41122,0.64089,0.4235,0.91651,0.87905,0.78226,0.85345,0.7899,0.88213,0.78325,0.85192,0.74002,0.31489,0.65102,0.41138,0.87113,0.006601,0.006601,0.006601
105,36741.2,0.40863,0.63082,0.42545,0.9169,0.88078,0.78239,0.85366,0.78994,0.88772,0.78069,0.85165,0.74037,0.3136,0.65167,0.41127,0.87029,0.006568,0.006568,0.006568
106,37090.7,0.41074,0.63277,0.42782,0.91526,0.88519,0.77882,0.8535,0.78945,0.88888,0.77944,0.85208,0.73977,0.31325,0.65246,0.41112,0.87028,0.006535,0.006535,0.006535
107,37439.4,0.40763,0.62497,0.41924,0.91831,0.88723,0.77913,0.85365,0.78965,0.88922,0.77976,0.85187,0.73991,0.31315,0.65107,0.41184,0.87013,0.006502,0.006502,0.006502
108,37788.4,0.41041,0.63249,0.41824,0.91681,0.88181,0.78163,0.85359,0.78945,0.88863,0.78007,0.85164,0.73954,0.31315,0.65046,0.41365,0.8707,0.006469,0.006469,0.006469
109,38137.5,0.40631,0.61227,0.41995,0.91661,0.88553,0.77944,0.85362,0.79003,0.88437,0.78134,0.85139,0.74034,0.31368,0.64996,0.41287,0.87149,0.006436,0.006436,0.006436
110,38486.5,0.40321,0.61142,0.41138,0.91045,0.88238,0.78194,0.8538,0.79004,0.88203,0.78163,0.85101,0.74081,0.3139,0.65032,0.4129,0.87186,0.006403,0.006403,0.006403
111,38835.8,0.40556,0.62547,0.41537,0.91362,0.88243,0.78101,0.85375,0.79013,0.88278,0.78132,0.85197,0.74084,0.31344,0.65082,0.41365,0.87129,0.00637,0.00637,0.00637
112,39184.9,0.40334,0.61035,0.41189,0.91033,0.88422,0.78038,0.85378,0.79073,0.88422,0.78038,0.85113,0.74037,0.31389,0.6503,0.41474,0.87172,0.006337,0.006337,0.006337
113,39534.1,0.40229,0.61367,0.41074,0.91044,0.87036,0.78858,0.85412,0.79072,0.87105,0.7892,0.85128,0.74044,0.31339,0.64993,0.41517,0.87125,0.006304,0.006304,0.006304
114,39883,0.39769,0.60508,0.40347,0.91177,0.87075,0.78926,0.85396,0.7904,0.87491,0.78663,0.85051,0.74022,0.31343,0.64905,0.41544,0.87108,0.006271,0.006271,0.006271
115,40231.5,0.39978,0.61384,0.40905,0.91289,0.87133,0.78819,0.85416,0.79046,0.87149,0.78819,0.85068,0.74041,0.3138,0.64899,0.41613,0.87156,0.006238,0.006238,0.006238
116,40580.4,0.40018,0.61957,0.41157,0.91172,0.87186,0.78882,0.85402,0.78994,0.8722,0.78913,0.85082,0.74013,0.31387,0.65063,0.41495,0.87162,0.006205,0.006205,0.006205
117,40929.3,0.4025,0.60555,0.40866,0.91059,0.87224,0.78944,0.85418,0.79004,0.87233,0.78978,0.85152,0.74069,0.31373,0.6513,0.41494,0.87193,0.006172,0.006172,0.006172
118,41278,0.3992,0.59696,0.40408,0.90777,0.87376,0.78944,0.85443,0.79002,0.87453,0.79069,0.85213,0.74,0.31322,0.65191,0.41433,0.87174,0.006139,0.006139,0.006139
119,41626.6,0.39584,0.59775,0.39969,0.90848,0.87409,0.78944,0.85403,0.79022,0.87418,0.79009,0.85152,0.74032,0.31306,0.6533,0.41414,0.8715,0.006106,0.006106,0.006106
120,41975.3,0.3964,0.59376,0.39587,0.90852,0.87437,0.79038,0.85464,0.79042,0.87544,0.79038,0.85138,0.74023,0.31307,0.65346,0.41347,0.87166,0.006073,0.006073,0.006073
121,42324.2,0.39583,0.60458,0.39411,0.90713,0.87597,0.791,0.85494,0.79015,0.87701,0.79194,0.85201,0.74086,0.31328,0.65308,0.41372,0.87198,0.00604,0.00604,0.00604
122,42673.4,0.39364,0.60036,0.39918,0.90836,0.87678,0.791,0.85455,0.7904,0.87812,0.79319,0.85336,0.74137,0.31325,0.65327,0.41351,0.87188,0.006007,0.006007,0.006007
123,43022.3,0.39473,0.59529,0.39363,0.90988,0.8762,0.79132,0.85432,0.79054,0.87729,0.79288,0.85245,0.74149,0.31345,0.65355,0.41374,0.87216,0.005974,0.005974,0.005974
124,43371.1,0.3904,0.59367,0.38862,0.90534,0.8782,0.79063,0.8543,0.79056,0.87798,0.79351,0.85299,0.74104,0.31358,0.65454,0.41315,0.87211,0.005941,0.005941,0.005941
125,43720.1,0.39355,0.59217,0.39131,0.90764,0.88041,0.791,0.85414,0.79077,0.87921,0.7935,0.85332,0.74143,0.31397,0.65384,0.41402,0.87265,0.005908,0.005908,0.005908
126,44069,0.3916,0.58834,0.38748,0.90494,0.88048,0.791,0.8544,0.79105,0.87914,0.79413,0.85326,0.74134,0.31419,0.65396,0.41408,0.87293,0.005875,0.005875,0.005875
127,44418,0.39096,0.58093,0.38793,0.9064,0.88054,0.79215,0.8547,0.79107,0.87881,0.79506,0.85371,0.74124,0.31329,0.65468,0.41318,0.87229,0.005842,0.005842,0.005842
128,44767.4,0.3894,0.58426,0.38613,0.90474,0.87893,0.791,0.85451,0.79119,0.8781,0.79444,0.85399,0.74082,0.31292,0.65461,0.41309,0.87215,0.005809,0.005809,0.005809
129,45116.4,0.39214,0.59091,0.38283,0.90477,0.8779,0.79062,0.8542,0.79097,0.87749,0.79434,0.85386,0.74118,0.31329,0.6549,0.41359,0.87248,0.005776,0.005776,0.005776
130,45465.1,0.38588,0.57967,0.37918,0.90021,0.87588,0.79132,0.85459,0.79095,0.87754,0.79506,0.85386,0.74073,0.31349,0.654,0.41384,0.87253,0.005743,0.005743,0.005743
131,45814.3,0.3873,0.57963,0.37751,0.90312,0.87571,0.7924,0.85436,0.79104,0.87729,0.7951,0.85333,0.74121,0.31457,0.65428,0.41466,0.87331,0.00571,0.00571,0.00571
132,46163.7,0.38989,0.58008,0.38067,0.9022,0.87588,0.79132,0.85467,0.79079,0.8766,0.79669,0.85347,0.74083,0.31575,0.65452,0.41568,0.87441,0.005677,0.005677,0.005677
